Articulo,Anhada,Partida,Raza,Alimentacion,N_Serie,Ac_Oleico,Ac_Palmitico,Ac_Estearico,Ac_Linoleico,PesoVarios,Pesovientres,PesoCerdos,PesoNetoCanal,Nacimiento,Matadero,NroAnimales,PesoEntrada,TipoPesada,PesoSalida,DescripcionArticulo,FechaEntrada,FechaSalida
Paleta,2021,211921,50%_IBERICO,CEBO,141120722028,0,0,0,0,8442.2,16980,20700,16640.4,05/11/2012,1,130,8.26,Individual,5.369,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,18/01/2015,15/02/2017
Paleta,2021,211377,50%_IBERICO,CEBO,141120722123,0,0,0,0,1777.18,3416,4078.57,3347.68,05/11/2012,1,25,8.26,Individual,5.369,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,10/09/2014,11/10/2016
Paleta,2021,211921,50%_IBERICO,CEBO,141120722029,0,0,0,0,8442.2,16980,20700,16640.4,05/11/2012,1,130,8.26,Individual,5.44,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,17/07/2014,19/09/2016
Paleta,2021,210247,75%_IBERICO,BELLOTA,141120722093,57.62,20.17,8.43,7.8,10721.89,18825.5,23120,18448.99,05/11/2012,1,123,8.26,Individual,5.369,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,17/06/2013,09/03/2016
Paleta,2021,210336,75%_IBERICO,BELLOTA,141120722123,0,0,0,0,10000.706,17339.7,21420,16992.906,05/11/2012,1,123,8.26,Individual,5.369,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,09/02/2014,11/10/2016
Paleta,2021,210462,100%_IBERICO,BELLOTA,141120722018,55.04,19.95,8.81,9.78,10883.884,18715.8,22780,18341.48,05/11/2012,1,129,8.26,Individual,5.369,PALETA BELLOTA 100% IBRICA,30/12/2013,04/10/2016
Paleta,2021,210462,100%_IBERICO,BELLOTA,141120722191,55.04,19.95,8.81,9.78,10883.884,18715.8,22780,18341.48,05/11/2012,1,129,8.26,Individual,5.369,PALETA BELLOTA 100% IBRICA,13/12/2013,26/10/2016
Paleta,2021,210568,100%_IBERICO,BELLOTA,141120722191,53.65,20.41,8.56,10.3,11333.926,19118.7,22980,18736.326,05/11/2012,1,129,8.26,Individual,5.369,PALETA BELLOTA 100% IBRICA,17/12/2013,26/10/2016
Paleta,2021,210756,100%_IBERICO,BELLOTA,141120722040,55.88,19.99,8.7,9.01,11302.047,19471,23400,19081.58,05/11/2012,1,135,8.26,Individual,5.369,PALETA BELLOTA 100% IBRICA,11/10/2014,31/07/2017
Paleta,2021,210793,100%_IBERICO,BELLOTA,141120722040,55.79,19.43,8.24,10.28,4429.373,7981.4,9730.8,7821.772,05/11/2012,1,60,8.26,Individual,5.369,PALETA BELLOTA 100% IBRICA,26/10/2014,31/07/2017
Paleta,2021,210856,100%_IBERICO,BELLOTA,141120722056,57.83,20.37,8.45,7.32,10350.918,17679.1,21520,17325.518,05/11/2012,1,120,8.26,Individual,5.369,PALETA BELLOTA 100% IBRICA,29/05/2014,27/03/2017
Paleta,2021,210949,100%_IBERICO,BELLOTA,141120722117,56.18,19.18,7.57,10.65,8437.86,15397,18960,15089.06,05/11/2012,1,116,8.26,Individual,5.369,PALETA BELLOTA 100% IBRICA,17/01/2013,15/10/2015
Paleta,2021,210949,100%_IBERICO,BELLOTA,141120722117,56.18,19.18,7.57,10.65,8437.86,15397,18960,15089.06,05/11/2012,1,116,8.26,Individual,5.369,PALETA BELLOTA 100% IBRICA,15/12/2012,15/10/2015
Paleta,2021,210949,100%_IBERICO,BELLOTA,141120722128,56.18,19.18,7.57,10.65,8437.86,15397,18960,15089.06,05/11/2012,1,116,8.26,Individual,5.369,PALETA BELLOTA 100% IBRICA,02/02/2014,05/12/2016
Paleta,2021,211076,100%_IBERICO,BELLOTA,141120722078,54.84,19.68,8.08,10.59,7759.256,13617.2,16607,13344.856,05/11/2012,1,100,8.26,Individual,5.369,PALETA BELLOTA 100% IBRICA,23/05/2013,21/03/2016
Paleta,2021,211076,100%_IBERICO,BELLOTA,141120722079,54.84,19.68,8.08,10.59,7759.256,13617.2,16607,13344.856,05/11/2012,1,100,8.26,Individual,5.369,PALETA BELLOTA 100% IBRICA,30/05/2013,21/03/2016
Paleta,2021,211289,100%_IBERICO,BELLOTA,141120722088,56.18,19.38,7.66,10.2,4487.846,7842.7,9568.88,7685.846,05/11/2012,1,56,8.26,Individual,5.369,PALETA BELLOTA 100% IBRICA,06/05/2013,21/03/2016
Paleta,2021,211289,100%_IBERICO,BELLOTA,141120722089,56.18,19.38,7.66,10.2,4487.846,7842.7,9568.88,7685.846,05/11/2012,1,56,8.26,Individual,5.369,PALETA BELLOTA 100% IBRICA,10/06/2013,21/03/2016
Paleta,2021,211289,100%_IBERICO,BELLOTA,141120722103,56.18,19.38,7.66,10.2,4487.846,7842.7,9568.88,7685.846,05/11/2012,1,56,8.26,Individual,5.369,PALETA BELLOTA 100% IBRICA,23/05/2013,21/03/2016
Paleta,2021,211852,50%_IBERICO,CEBO,141120722023,0,0,0,0,9828.216,18814.2,22860,18437.916,05/11/2012,1,140,8.26,Individual,5.369,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,10/03/2014,21/04/2016
Paleta,2021,211921,50%_IBERICO,CEBO,141120722178,0,0,0,0,8442.2,16980,20700,16640.4,05/11/2012,1,130,8.25,Individual,5.712,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,19/02/2015,17/04/2017
Paleta,2021,210336,75%_IBERICO,BELLOTA,141120722048,0,0,0,0,10000.706,17339.7,21420,16992.906,05/11/2012,1,123,8.25,Individual,5.3625,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,04/04/2014,11/11/2016
Paleta,2021,210376,75%_IBERICO,BELLOTA,141120722048,0,0,0,0,10943.212,19469.4,23520,19080.012,05/11/2012,1,124,8.25,Individual,5.3625,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,25/02/2014,11/11/2016
Paleta,2021,210376,75%_IBERICO,BELLOTA,141120722030,0,0,0,0,10943.212,19469.4,23520,19080.012,05/11/2012,1,124,8.25,Individual,5,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,12/04/2014,13/12/2016
Paleta,2021,210568,100%_IBERICO,BELLOTA,141120722001,53.65,20.41,8.56,10.3,11333.926,19118.7,22980,18736.326,05/11/2012,1,129,8.25,Individual,5.3625,PALETA BELLOTA 100% IBRICA,02/12/2015,14/09/2018
Paleta,2021,210568,100%_IBERICO,BELLOTA,141120722046,53.65,20.41,8.56,10.3,11333.926,19118.7,22980,18736.326,05/11/2012,1,129,8.25,Individual,5.3625,PALETA BELLOTA 100% IBRICA,21/10/2014,31/07/2017
Paleta,2021,210568,100%_IBERICO,BELLOTA,141120722046,53.65,20.41,8.56,10.3,11333.926,19118.7,22980,18736.326,05/11/2012,1,129,8.25,Individual,5.3625,PALETA BELLOTA 100% IBRICA,02/10/2014,31/07/2017
Paleta,2021,210756,100%_IBERICO,BELLOTA,141120722101,55.88,19.99,8.7,9.01,11302.047,19471,23400,19081.58,05/11/2012,1,135,8.25,Individual,5.3625,PALETA BELLOTA 100% IBRICA,27/03/2013,21/01/2016
Paleta,2021,210856,100%_IBERICO,BELLOTA,141120722188,57.83,20.37,8.45,7.32,10350.918,17679.1,21520,17325.518,05/11/2012,1,120,8.25,Individual,4.967,PALETA BELLOTA 100% IBRICA,23/01/2014,16/11/2016
Paleta,2021,210856,100%_IBERICO,BELLOTA,141120722072,57.83,20.37,8.45,7.32,10350.918,17679.1,21520,17325.518,05/11/2012,1,120,8.25,Individual,5.3625,PALETA BELLOTA 100% IBRICA,20/12/2013,11/10/2016
Paleta,2021,210949,100%_IBERICO,BELLOTA,141120722072,56.18,19.18,7.57,10.65,8437.86,15397,18960,15089.06,05/11/2012,1,116,8.25,Individual,5.3625,PALETA BELLOTA 100% IBRICA,11/12/2013,11/10/2016
Paleta,2021,210949,100%_IBERICO,BELLOTA,141120722123,56.18,19.18,7.57,10.65,8437.86,15397,18960,15089.06,05/11/2012,1,116,8.25,Individual,5.3625,PALETA BELLOTA 100% IBRICA,06/01/2014,11/10/2016
Paleta,2021,210949,100%_IBERICO,BELLOTA,141120722123,56.18,19.18,7.57,10.65,8437.86,15397,18960,15089.06,05/11/2012,1,116,8.25,Individual,5.3625,PALETA BELLOTA 100% IBRICA,26/11/2013,11/10/2016
Paleta,2021,211076,100%_IBERICO,BELLOTA,141120722157,54.84,19.68,8.08,10.59,7759.256,13617.2,16607,13344.856,05/11/2012,1,100,8.25,Individual,5.3625,PALETA BELLOTA 100% IBRICA,27/10/2013,08/09/2016
Paleta,2021,211184,100%_IBERICO,BELLOTA,141120722059,59.08,19.79,7.47,7.43,7690.831,13853.6,16880,13576.528,05/11/2012,1,104,8.25,Individual,5.3625,PALETA BELLOTA 100% IBRICA,09/10/2013,13/07/2016
Paleta,2021,211289,100%_IBERICO,BELLOTA,141120722072,56.18,19.38,7.66,10.2,4487.846,7842.7,9568.88,7685.846,05/11/2012,1,56,8.25,Individual,5.3625,PALETA BELLOTA 100% IBRICA,09/01/2014,11/10/2016
Paleta,2021,211289,100%_IBERICO,BELLOTA,141120722072,56.18,19.38,7.66,10.2,4487.846,7842.7,9568.88,7685.846,05/11/2012,1,56,8.25,Individual,5.3625,PALETA BELLOTA 100% IBRICA,15/12/2013,11/10/2016
Paleta,2021,211378,50%_IBERICO,CEBO,141120722065,0,0,0,0,7960.544,15572.8,18761.43,15261.344,05/11/2012,1,115,8.25,Individual,5.3625,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,19/02/2014,21/03/2016
Paleta,2021,211378,50%_IBERICO,CEBO,141120722098,0,0,0,0,7960.544,15572.8,18761.43,15261.344,05/11/2012,1,115,8.25,Individual,5.3625,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,31/01/2014,21/03/2016
Paleta,2021,211852,50%_IBERICO,CEBO,141120722118,0,0,0,0,9828.216,18814.2,22860,18437.916,05/11/2012,1,140,8.25,Individual,5.3625,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,31/01/2014,21/03/2016
Paleta,2021,211921,50%_IBERICO,CEBO,141120722193,0,0,0,0,8442.2,16980,20700,16640.4,05/11/2012,1,130,8.25,Individual,5.3625,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,26/02/2014,21/03/2016
Paleta,2021,211921,50%_IBERICO,CEBO,141120722020,0,0,0,0,8442.2,16980,20700,16640.4,05/11/2012,1,130,8.24,Individual,5.356,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,28/11/2014,19/01/2017
Paleta,2021,211852,50%_IBERICO,CEBO,141120722048,0,0,0,0,9828.216,18814.2,22860,18437.916,05/11/2012,1,140,8.24,Individual,5.356,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,02/10/2014,11/11/2016
Paleta,2021,211852,50%_IBERICO,CEBO,141120722048,0,0,0,0,9828.216,18814.2,22860,18437.916,05/11/2012,1,140,8.24,Individual,5.356,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,09/10/2014,11/11/2016
Paleta,2021,211921,50%_IBERICO,CEBO,141120722165,0,0,0,0,8442.2,16980,20700,16640.4,05/11/2012,1,130,8.24,Individual,5.356,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,07/08/2014,04/10/2016
Paleta,2021,211921,50%_IBERICO,CEBO,141120722165,0,0,0,0,8442.2,16980,20700,16640.4,05/11/2012,1,130,8.24,Individual,5.356,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,15/09/2014,04/10/2016
Paleta,2021,211377,50%_IBERICO,CEBO,141120722125,0,0,0,0,1777.18,3416,4078.57,3347.68,05/11/2012,1,25,8.24,Individual,5.351,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,13/07/2014,12/09/2016
Paleta,2021,210247,75%_IBERICO,BELLOTA,141120722021,57.62,20.17,8.43,7.8,10721.89,18825.5,23120,18448.99,05/11/2012,1,123,8.24,Individual,5.356,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,29/08/2015,11/05/2018
Paleta,2021,210568,100%_IBERICO,BELLOTA,141120722151,53.65,20.41,8.56,10.3,11333.926,19118.7,22980,18736.326,05/11/2012,1,129,8.24,Individual,5.356,PALETA BELLOTA 100% IBRICA,02/06/2013,21/03/2016
Paleta,2021,210756,100%_IBERICO,BELLOTA,141120722073,55.88,19.99,8.7,9.01,11302.047,19471,23400,19081.58,05/11/2012,1,135,8.24,Individual,5.356,PALETA BELLOTA 100% IBRICA,17/03/2013,21/01/2016
Paleta,2021,210756,100%_IBERICO,BELLOTA,141120722038,55.88,19.99,8.7,9.01,11302.047,19471,23400,19081.58,05/11/2012,1,135,8.24,Individual,5.712,PALETA BELLOTA 100% IBRICA,15/06/2014,17/04/2017
Paleta,2021,210793,100%_IBERICO,BELLOTA,141120722080,55.79,19.43,8.24,10.28,4429.373,7981.4,9730.8,7821.772,05/11/2012,1,60,8.24,Individual,5.356,PALETA BELLOTA 100% IBRICA,24/05/2013,21/03/2016
Paleta,2021,210794,100%_IBERICO,BELLOTA,141120722083,54.78,20.71,9.03,9.21,2958.022,5173.9,6649.38,5070.422,05/11/2012,1,41,8.24,Individual,5.356,PALETA BELLOTA 100% IBRICA,22/06/2013,21/03/2016
Paleta,2021,210856,100%_IBERICO,BELLOTA,141120722090,57.83,20.37,8.45,7.32,10350.918,17679.1,21520,17325.518,05/11/2012,1,120,8.24,Individual,5.356,PALETA BELLOTA 100% IBRICA,08/06/2013,21/03/2016
Paleta,2021,210949,100%_IBERICO,BELLOTA,141120722183,56.18,19.18,7.57,10.65,8437.86,15397,18960,15089.06,05/11/2012,1,116,8.24,Individual,5.22,PALETA BELLOTA 100% IBRICA,02/08/2013,26/05/2016
Paleta,2021,210949,100%_IBERICO,BELLOTA,141120722160,56.18,19.18,7.57,10.65,8437.86,15397,18960,15089.06,05/11/2012,1,116,8.24,Individual,5.024,PALETA BELLOTA 100% IBRICA,29/01/2014,30/11/2016
Paleta,2021,211184,100%_IBERICO,BELLOTA,141120722165,59.08,19.79,7.47,7.43,7690.831,13853.6,16880,13576.528,05/11/2012,1,104,8.24,Individual,5.356,PALETA BELLOTA 100% IBRICA,12/12/2013,04/10/2016
Paleta,2021,211184,100%_IBERICO,BELLOTA,141120722165,59.08,19.79,7.47,7.43,7690.831,13853.6,16880,13576.528,05/11/2012,1,104,8.24,Individual,5.356,PALETA BELLOTA 100% IBRICA,05/01/2014,04/10/2016
Paleta,2021,211289,100%_IBERICO,BELLOTA,141120722173,56.18,19.38,7.66,10.2,4487.846,7842.7,9568.88,7685.846,05/11/2012,1,56,8.24,Individual,5.351,PALETA BELLOTA 100% IBRICA,17/11/2013,12/09/2016
Paleta,2021,211852,50%_IBERICO,CEBO,141120722181,0,0,0,0,9828.216,18814.2,22860,18437.916,05/11/2012,1,140,8.24,Individual,5.356,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,28/04/2014,13/06/2016
Paleta,2021,211852,50%_IBERICO,CEBO,141120722181,0,0,0,0,9828.216,18814.2,22860,18437.916,05/11/2012,1,140,8.24,Individual,5.356,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,08/04/2014,13/06/2016
Paleta,2021,211852,50%_IBERICO,CEBO,141120722113,0,0,0,0,9828.216,18814.2,22860,18437.916,05/11/2012,1,140,8.24,Individual,5.356,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,18/02/2014,09/03/2016
Paleta,2021,211852,50%_IBERICO,CEBO,141120722153,0,0,0,0,9828.216,18814.2,22860,18437.916,05/11/2012,1,140,8.24,Individual,5.356,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,25/10/2013,17/11/2015
Paleta,2021,211852,50%_IBERICO,CEBO,141120722171,0,0,0,0,9828.216,18814.2,22860,18437.916,05/11/2012,1,140,8.23,Individual,5.3495,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,04/06/2015,31/07/2017
Paleta,2021,211921,50%_IBERICO,CEBO,141120722171,0,0,0,0,8442.2,16980,20700,16640.4,05/11/2012,1,130,8.23,Individual,5.3495,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,20/06/2015,31/07/2017
Paleta,2021,211852,50%_IBERICO,CEBO,141120722121,0,0,0,0,9828.216,18814.2,22860,18437.916,05/11/2012,1,140,8.23,Individual,4.965,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,03/10/2014,16/11/2016
Paleta,2021,211921,50%_IBERICO,CEBO,141120722010,0,0,0,0,8442.2,16980,20700,16640.4,05/11/2012,1,130,8.23,Individual,5.3495,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,15/08/2014,03/10/2016
Paleta,2021,211378,50%_IBERICO,CEBO,141120722197,0,0,0,0,7960.544,15572.8,18761.43,15261.344,05/11/2012,1,115,8.23,Individual,5.3495,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,26/07/2014,20/09/2016
Paleta,2021,210247,75%_IBERICO,BELLOTA,141120722156,57.62,20.17,8.43,7.8,10721.89,18825.5,23120,18448.99,05/11/2012,1,123,8.23,Individual,5.22,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,15/09/2013,26/05/2016
Paleta,2021,210462,100%_IBERICO,BELLOTA,141120722081,55.04,19.95,8.81,9.78,10883.884,18715.8,22780,18341.48,05/11/2012,1,129,8.23,Individual,5.3495,PALETA BELLOTA 100% IBRICA,02/01/2013,28/10/2015
Paleta,2021,210568,100%_IBERICO,BELLOTA,141120722091,53.65,20.41,8.56,10.3,11333.926,19118.7,22980,18736.326,05/11/2012,1,129,8.23,Individual,5.3495,PALETA BELLOTA 100% IBRICA,15/06/2013,21/03/2016
Paleta,2021,210756,100%_IBERICO,BELLOTA,141120722099,55.88,19.99,8.7,9.01,11302.047,19471,23400,19081.58,05/11/2012,1,135,8.23,Individual,5.3495,PALETA BELLOTA 100% IBRICA,16/06/2013,21/03/2016
Paleta,2021,210756,100%_IBERICO,BELLOTA,141120722111,55.88,19.99,8.7,9.01,11302.047,19471,23400,19081.58,05/11/2012,1,135,8.23,Individual,5.3495,PALETA BELLOTA 100% IBRICA,22/05/2013,21/03/2016
Paleta,2021,210794,100%_IBERICO,BELLOTA,141120722007,54.78,20.71,9.03,9.21,2958.022,5173.9,6649.38,5070.422,05/11/2012,1,41,8.23,Individual,5.3495,PALETA BELLOTA 100% IBRICA,01/08/2013,14/06/2016
Paleta,2021,210949,100%_IBERICO,BELLOTA,141120722146,56.18,19.18,7.57,10.65,8437.86,15397,18960,15089.06,05/11/2012,1,116,8.23,Individual,5.3495,PALETA BELLOTA 100% IBRICA,16/01/2013,19/11/2015
Paleta,2021,211076,100%_IBERICO,BELLOTA,141120722053,54.84,19.68,8.08,10.59,7759.256,13617.2,16607,13344.856,05/11/2012,1,100,8.23,Individual,5.3495,PALETA BELLOTA 100% IBRICA,09/02/2014,23/11/2016
Paleta,2021,211076,100%_IBERICO,BELLOTA,141120722169,54.84,19.68,8.08,10.59,7759.256,13617.2,16607,13344.856,05/11/2012,1,100,8.23,Individual,5.3495,PALETA BELLOTA 100% IBRICA,03/04/2013,21/01/2016
Paleta,2021,211184,100%_IBERICO,BELLOTA,141120722181,59.08,19.79,7.47,7.43,7690.831,13853.6,16880,13576.528,05/11/2012,1,104,8.23,Individual,5.3495,PALETA BELLOTA 100% IBRICA,07/08/2013,13/06/2016
Paleta,2021,211289,100%_IBERICO,BELLOTA,141120722181,56.18,19.38,7.66,10.2,4487.846,7842.7,9568.88,7685.846,05/11/2012,1,56,8.23,Individual,5.3495,PALETA BELLOTA 100% IBRICA,21/08/2013,13/06/2016
Paleta,2021,211378,50%_IBERICO,CEBO,141120722187,0,0,0,0,7960.544,15572.8,18761.43,15261.344,05/11/2012,1,115,8.23,Individual,5.3495,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,06/02/2014,21/03/2016
Paleta,2021,212089,50%_IBERICO,CEBO,141120722108,0,0,0,0,9610.87,18716.4,22800,18342.072,05/11/2012,1,140,8.23,Individual,5.033,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,09/08/2013,29/09/2015
Paleta,2021,211378,50%_IBERICO,CEBO,141120722060,0,0,0,0,7960.544,15572.8,18761.43,15261.344,05/11/2012,1,115,8.22,Individual,5.343,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,14/06/2015,31/07/2017
Paleta,2021,211852,50%_IBERICO,CEBO,141120722060,0,0,0,0,9828.216,18814.2,22860,18437.916,05/11/2012,1,140,8.22,Individual,5.343,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,01/06/2015,31/07/2017
Paleta,2021,210247,75%_IBERICO,BELLOTA,141120722176,57.62,20.17,8.43,7.8,10721.89,18825.5,23120,18448.99,05/11/2012,1,123,8.22,Individual,5.343,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,08/10/2013,13/06/2016
Paleta,2021,210247,75%_IBERICO,BELLOTA,141120722176,57.62,20.17,8.43,7.8,10721.89,18825.5,23120,18448.99,05/11/2012,1,123,8.22,Individual,5.343,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,22/09/2013,13/06/2016
Paleta,2021,210247,75%_IBERICO,BELLOTA,141120722129,57.62,20.17,8.43,7.8,10721.89,18825.5,23120,18448.99,05/11/2012,1,123,8.22,Individual,5.343,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,20/06/2013,22/02/2016
Paleta,2021,210336,75%_IBERICO,BELLOTA,141120722033,0,0,0,0,10000.706,17339.7,21420,16992.906,05/11/2012,1,123,8.22,Individual,5,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,01/05/2014,13/12/2016
Paleta,2021,210336,75%_IBERICO,BELLOTA,141120722066,0,0,0,0,10000.706,17339.7,21420,16992.906,05/11/2012,1,123,8.22,Individual,5.343,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,10/08/2013,21/03/2016
Paleta,2021,210568,100%_IBERICO,BELLOTA,141120722070,53.65,20.41,8.56,10.3,11333.926,19118.7,22980,18736.326,05/11/2012,1,129,8.22,Individual,5.68,PALETA BELLOTA 100% IBRICA,15/04/2013,27/01/2016
Paleta,2021,210756,100%_IBERICO,BELLOTA,141120722070,55.88,19.99,8.7,9.01,11302.047,19471,23400,19081.58,05/11/2012,1,135,8.22,Individual,5.68,PALETA BELLOTA 100% IBRICA,26/03/2013,27/01/2016
Paleta,2021,210949,100%_IBERICO,BELLOTA,141120722070,56.18,19.18,7.57,10.65,8437.86,15397,18960,15089.06,05/11/2012,1,116,8.22,Individual,5.68,PALETA BELLOTA 100% IBRICA,04/04/2013,27/01/2016
Paleta,2021,211075,100%_IBERICO,BELLOTA,141120722070,54.07,20.61,8.14,10.24,1823.78,3126,3793.4,3063.48,05/11/2012,1,20,8.22,Individual,5.68,PALETA BELLOTA 100% IBRICA,30/04/2013,27/01/2016
Paleta,2021,211184,100%_IBERICO,BELLOTA,141120722032,59.08,19.79,7.47,7.43,7690.831,13853.6,16880,13576.528,05/11/2012,1,104,8.22,Individual,5.343,PALETA BELLOTA 100% IBRICA,18/02/2014,23/11/2016
Paleta,2021,211290,100%_IBERICO,BELLOTA,141120722043,57.49,18.66,7.33,10.19,2952.53,5368.5,6516.68,5261.13,05/11/2012,1,41,8.22,Individual,5.343,PALETA BELLOTA 100% IBRICA,26/01/2014,01/12/2016
Paleta,2021,211852,50%_IBERICO,CEBO,141120722119,0,0,0,0,9828.216,18814.2,22860,18437.916,05/11/2012,1,140,8.22,Individual,5.343,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,15/05/2014,21/07/2016
Paleta,2021,211921,50%_IBERICO,CEBO,141120722058,0,0,0,0,8442.2,16980,20700,16640.4,05/11/2012,1,130,8.22,Individual,5.343,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,27/05/2014,05/07/2016
Paleta,2021,211377,50%_IBERICO,CEBO,141120722114,0,0,0,0,1777.18,3416,4078.57,3347.68,05/11/2012,1,25,8.22,Individual,5.343,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,02/03/2014,21/03/2016
Paleta,2021,211378,50%_IBERICO,CEBO,141120722120,0,0,0,0,7960.544,15572.8,18761.43,15261.344,05/11/2012,1,115,8.21,Individual,5.3365,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,11/09/2014,11/10/2016
Paleta,2021,210336,75%_IBERICO,BELLOTA,141120722055,0,0,0,0,10000.706,17339.7,21420,16992.906,05/11/2012,1,123,8.21,Individual,5.3365,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,17/03/2014,26/10/2016
Paleta,2021,210336,75%_IBERICO,BELLOTA,141120722055,0,0,0,0,10000.706,17339.7,21420,16992.906,05/11/2012,1,123,8.21,Individual,5.3365,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,05/02/2014,26/10/2016
Paleta,2021,210376,75%_IBERICO,BELLOTA,141120722069,0,0,0,0,10943.212,19469.4,23520,19080.012,05/11/2012,1,124,8.21,Individual,5.3365,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,03/11/2013,28/07/2016
Paleta,2021,210376,75%_IBERICO,BELLOTA,141120722120,0,0,0,0,10943.212,19469.4,23520,19080.012,05/11/2012,1,124,8.21,Individual,5.3365,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,28/02/2014,11/10/2016
Paleta,2021,210856,100%_IBERICO,BELLOTA,141120722200,57.83,20.37,8.45,7.32,10350.918,17679.1,21520,17325.518,05/11/2012,1,120,8.21,Individual,5.3365,PALETA BELLOTA 100% IBRICA,23/03/2014,11/01/2017
Paleta,2021,210568,100%_IBERICO,BELLOTA,141120722004,53.65,20.41,8.56,10.3,11333.926,19118.7,22980,18736.326,05/11/2012,1,129,8.21,Individual,5.3365,PALETA BELLOTA 100% IBRICA,07/08/2014,15/06/2017
Paleta,2021,210568,100%_IBERICO,BELLOTA,141120722133,53.65,20.41,8.56,10.3,11333.926,19118.7,22980,18736.326,05/11/2012,1,129,8.21,Individual,5.3365,PALETA BELLOTA 100% IBRICA,15/01/2013,17/11/2015
Paleta,2021,210568,100%_IBERICO,BELLOTA,141120722143,53.65,20.41,8.56,10.3,11333.926,19118.7,22980,18736.326,05/11/2012,1,129,8.21,Individual,5.3365,PALETA BELLOTA 100% IBRICA,01/07/2014,08/05/2017
Paleta,2021,210568,100%_IBERICO,BELLOTA,141120722199,53.65,20.41,8.56,10.3,11333.926,19118.7,22980,18736.326,05/11/2012,1,129,8.21,Individual,5.3365,PALETA BELLOTA 100% IBRICA,07/02/2013,16/11/2015
Paleta,2021,210665,100%_IBERICO,BELLOTA,141120722176,57.74,19.54,7.89,8.67,10165.124,18353.8,22160,17986.724,05/11/2012,1,120,8.21,Individual,5.3365,PALETA BELLOTA 100% IBRICA,29/08/2013,13/06/2016
Paleta,2021,210949,100%_IBERICO,BELLOTA,141120722176,56.18,19.18,7.57,10.65,8437.86,15397,18960,15089.06,05/11/2012,1,116,8.21,Individual,5.3365,PALETA BELLOTA 100% IBRICA,19/08/2013,13/06/2016
Paleta,2021,210949,100%_IBERICO,BELLOTA,141120722011,56.18,19.18,7.57,10.65,8437.86,15397,18960,15089.06,05/11/2012,1,116,8.21,Individual,5.3365,PALETA BELLOTA 100% IBRICA,19/10/2014,28/08/2017
Paleta,2021,210949,100%_IBERICO,BELLOTA,141120722064,56.18,19.18,7.57,10.65,8437.86,15397,18960,15089.06,05/11/2012,1,116,8.21,Individual,5.3365,PALETA BELLOTA 100% IBRICA,23/05/2013,21/03/2016
Paleta,2021,211184,100%_IBERICO,BELLOTA,141120722131,59.08,19.79,7.47,7.43,7690.831,13853.6,16880,13576.528,05/11/2012,1,104,8.21,Individual,5.3365,PALETA BELLOTA 100% IBRICA,16/06/2013,21/03/2016
